run_id,stage,round_id,seed,scene_id,difficulty,planner,ablation_mode,success,time_ms,path_len,collision_checks,iters_used,goal_reached_iter,cuda_enabled,device_name,alpha_final,bridge_usage_ratio,failure_type,max_iters,sample_source_counts,alpha_trace,alpha_trace_stats,bridge_candidate_stats,leaf_plan_batches,cpu_gpu_consistency,image_path
MATRIX_cci_bridge_rrt_2d_complex_bridge_only_18_1776755628202,MATRIX,0,18,2d_complex,complex,cci_bridge_rrt,bridge_only,True,686.0966089880094,1.6096417157969878,417,217,216,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 25, ""bridge"": 0, ""uniform"": 192}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.046153846153846156, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/bridge_only_seed_18.png
MATRIX_cci_bridge_rrt_2d_complex_bridge_only_19_1776755630222,MATRIX,0,19,2d_complex,complex,cci_bridge_rrt,bridge_only,True,1901.179738008068,1.612208460191186,1160,495,494,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 38, ""bridge"": 0, ""uniform"": 457}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.026923076923076925, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/bridge_only_seed_19.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_0_1776755630461,MATRIX,0,0,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,114.14348299149424,1.185518877257589,62,32,31,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.03695755841678589,0.0,,700,"{""goal"": 3, ""bridge"": 0, ""uniform"": 29}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589]","{""alpha_min"": 0.0, ""alpha_mean"": 0.018478779208392943, ""alpha_max"": 0.03695755841678589}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.04230769230769231, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_0.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_1_1776755631537,MATRIX,0,1,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,962.604187996476,1.1350508241543524,592,206,205,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.2443967572722938,0.0,,700,"{""goal"": 18, ""bridge"": 0, ""uniform"": 188}","[0.0, 0.0023843586075345735, 0.004768717215069147, 0.00715307582260372, 0.009537434430138294, 0.011921793037672867, 0.01430615164520744, 0.016690510252742013, 0.019074868860276588, 0.02145922746781116, 0.023843586075345733, 0.026227944682880307, 0.02861230329041488, 0.030996661897949453, 0.03338102050548403, 0.0357653791130186, 0.038149737720553176, 0.04053409632808774, 0.04291845493562232, 0.04530281354315689, 0.047687172150691466, 0.05007153075822604, 0.052455889365760615, 0.05484024797329519, 0.05722460658082976, 0.05960896518836434, 0.061993323795898905, 0.06437768240343349, 0.06676204101096805, 0.06914639961850264, 0.0715307582260372, 0.07391511683357178, 0.07629947544110635, 0.07868383404864092, 0.08106819265617549, 0.08345255126371007, 0.08583690987124463, 0.08822126847877922, 0.09060562708631378, 0.09298998569384836, 0.09537434430138293, 0.09775870290891751, 0.10014306151645208, 0.10252742012398666, 0.10491177873152123, 0.1072961373390558, 0.10968049594659038, 0.11206485455412495, 0.11444921316165951, 0.11683357176919408, 0.11921793037672868, 0.12160228898426324, 0.12398664759179781, 0.1263710061993324, 0.12875536480686697, 0.13113972341440153, 0.1335240820219361, 0.13590844062947066, 0.13829279923700527, 0.14067715784453982, 0.1430615164520744, 0.14544587505960896, 0.14783023366714357, 0.15021459227467812, 0.1525989508822127, 0.15498330948974726, 0.15736766809728184, 0.15975202670481642, 0.16213638531235097, 0.16452074391988555, 0.16690510252742013, 0.16928946113495472, 0.17167381974248927, 0.17405817835002385, 0.17644253695755843, 0.178826895565093, 0.18121125417262757, 0.18359561278016215, 0.18597997138769673, 0.18836432999523128, 0.19074868860276586, 0.19313304721030042, 0.19551740581783503, 0.19790176442536958, 0.20028612303290416, 0.20267048164043872, 0.20505484024797332, 0.20743919885550788, 0.20982355746304246, 0.21220791607057704, 0.2145922746781116, 0.21697663328564618, 0.21936099189318076, 0.2217453505007153, 0.2241297091082499, 0.22651406771578445, 0.22889842632331903, 0.23128278493085364, 0.23366714353838816, 0.23605150214592277, 0.23843586075345735, 0.2408202193609919, 0.2432045779685265]","{""alpha_min"": 0.0, ""alpha_mean"": 0.12219837863614688, ""alpha_max"": 0.2443967572722938}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.03461538461538462, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_1.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_2_1776755631801,MATRIX,0,2,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,146.4724550023675,1.1467607218511624,74,42,41,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.04887935145445876,0.0,,700,"{""goal"": 4, ""bridge"": 0, ""uniform"": 38}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876]","{""alpha_min"": 0.0, ""alpha_mean"": 0.024439675727229375, ""alpha_max"": 0.04887935145445876}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.03076923076923077, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_2.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_3_1776755632451,MATRIX,0,3,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,520.3128379944246,1.1577946420287235,296,101,100,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.11921793037672868,0.0,,700,"{""goal"": 3, ""bridge"": 0, ""uniform"": 98}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635, 0.07749165474487363, 0.07868383404864092, 0.07987601335240821, 0.08106819265617549, 0.08226037195994278, 0.08345255126371007, 0.08464473056747736, 0.08583690987124463, 0.08702908917501193, 0.08822126847877922, 0.0894134477825465, 0.09060562708631378, 0.09179780639008107, 0.09298998569384836, 0.09418216499761564, 0.09537434430138293, 0.09656652360515021, 0.09775870290891751, 0.09895088221268479, 0.10014306151645208, 0.10133524082021936, 0.10252742012398666, 0.10371959942775394, 0.10491177873152123, 0.10610395803528852, 0.1072961373390558, 0.10848831664282309, 0.10968049594659038, 0.11087267525035766, 0.11206485455412495, 0.11325703385789222, 0.11444921316165951, 0.11564139246542682, 0.11683357176919408, 0.11802575107296139, 0.11921793037672868]","{""alpha_min"": 0.0, ""alpha_mean"": 0.05960896518836434, ""alpha_max"": 0.11921793037672868}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.026923076923076925, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_3.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_4_1776755632781,MATRIX,0,4,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,188.53450698952656,1.1667841289992475,113,46,45,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.0536480686695279,0.0,,700,"{""goal"": 3, ""bridge"": 0, ""uniform"": 43}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279]","{""alpha_min"": 0.0, ""alpha_mean"": 0.026824034334763946, ""alpha_max"": 0.0536480686695279}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.03461538461538462, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_4.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_5_1776755633075,MATRIX,0,5,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,174.27251499611884,1.137826117100743,89,50,49,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.05841678588459704,0.14,,700,"{""goal"": 3, ""bridge"": 7, ""uniform"": 40}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704]","{""alpha_min"": 0.0, ""alpha_mean"": 0.029208392942298524, ""alpha_max"": 0.05841678588459704}","{""total_trials"": 260.0, ""accepted_candidates"": 1.0, ""candidate_density"": 0.0038461538461538464, ""corner_false_positive_rate"": 0.023076923076923078, ""cluster_total"": 1.0, ""cluster_validity"": 1.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_5.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_6_1776755633351,MATRIX,0,6,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,159.61985298781656,1.1356587944315413,96,50,49,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.05841678588459704,0.2,,700,"{""goal"": 3, ""bridge"": 10, ""uniform"": 37}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704]","{""alpha_min"": 0.0, ""alpha_mean"": 0.029208392942298524, ""alpha_max"": 0.05841678588459704}","{""total_trials"": 260.0, ""accepted_candidates"": 1.0, ""candidate_density"": 0.0038461538461538464, ""corner_false_positive_rate"": 0.011538461538461539, ""cluster_total"": 1.0, ""cluster_validity"": 1.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_6.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_7_1776755633718,MATRIX,0,7,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,228.15483099839184,1.178354174330108,129,71,70,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.08345255126371007,0.19718309859154928,,700,"{""goal"": 5, ""bridge"": 14, ""uniform"": 52}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635, 0.07749165474487363, 0.07868383404864092, 0.07987601335240821, 0.08106819265617549, 0.08226037195994278, 0.08345255126371007]","{""alpha_min"": 0.0, ""alpha_mean"": 0.041726275631855034, ""alpha_max"": 0.08345255126371007}","{""total_trials"": 260.0, ""accepted_candidates"": 1.0, ""candidate_density"": 0.0038461538461538464, ""corner_false_positive_rate"": 0.05, ""cluster_total"": 1.0, ""cluster_validity"": 1.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_7.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_8_1776755634005,MATRIX,0,8,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,171.5510210051434,1.1600385346776654,89,47,46,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.05484024797329519,0.0,,700,"{""goal"": 3, ""bridge"": 0, ""uniform"": 44}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519]","{""alpha_min"": 0.0, ""alpha_mean"": 0.02742012398664759, ""alpha_max"": 0.05484024797329519}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.026923076923076925, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_8.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_9_1776755634346,MATRIX,0,9,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,220.96905400394462,1.1473198822444146,142,65,64,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.07629947544110635,0.0,,700,"{""goal"": 4, ""bridge"": 0, ""uniform"": 61}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635]","{""alpha_min"": 0.0, ""alpha_mean"": 0.03814973772055317, ""alpha_max"": 0.07629947544110635}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.06538461538461539, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_9.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_10_1776755634878,MATRIX,0,10,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,403.41502299997956,1.16771519814031,255,96,95,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.11325703385789222,0.2604166666666667,,700,"{""goal"": 3, ""bridge"": 25, ""uniform"": 68}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635, 0.07749165474487363, 0.07868383404864092, 0.07987601335240821, 0.08106819265617549, 0.08226037195994278, 0.08345255126371007, 0.08464473056747736, 0.08583690987124463, 0.08702908917501193, 0.08822126847877922, 0.0894134477825465, 0.09060562708631378, 0.09179780639008107, 0.09298998569384836, 0.09418216499761564, 0.09537434430138293, 0.09656652360515021, 0.09775870290891751, 0.09895088221268479, 0.10014306151645208, 0.10133524082021936, 0.10252742012398666, 0.10371959942775394, 0.10491177873152123, 0.10610395803528852, 0.1072961373390558, 0.10848831664282309, 0.10968049594659038, 0.11087267525035766, 0.11206485455412495, 0.11325703385789222]","{""alpha_min"": 0.0, ""alpha_mean"": 0.056628516928946125, ""alpha_max"": 0.11325703385789222}","{""total_trials"": 260.0, ""accepted_candidates"": 1.0, ""candidate_density"": 0.0038461538461538464, ""corner_false_positive_rate"": 0.046153846153846156, ""cluster_total"": 1.0, ""cluster_validity"": 1.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_10.png
MATRIX_cci_bridge_rrt_2d_complex_cci_bridge_11_1776755635168,MATRIX,0,11,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,96.73974399629515,1.1975135519121476,66,40,39,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.04649499284692418,0.25,,700,"{""goal"": 6, ""bridge"": 10, ""uniform"": 24}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418]","{""alpha_min"": 0.0, ""alpha_mean"": 0.02324749642346209, ""alpha_max"": 0.04649499284692418}","{""total_trials"": 260.0, ""accepted_candidates"": 1.0, ""candidate_density"": 0.0038461538461538464, ""corner_false_positive_rate"": 0.03461538461538462, ""cluster_total"": 1.0, ""cluster_validity"": 1.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_11.png
